"","actin","cd3","cd4","cd45","cd45ro","collageni","cytokeratin","fibulin2","lyve1","podoplanin","cd38","cd138","area","X_coord","Y_coord","InferredCellType"
"8040",1736,7519,6773,1402,9135,5161,4889,35907,1811,1371,834,7918,4927,7170.59001420743,6892.03044448955,"Mixed"
"8041",1910,8403,1026,7400,11136,2599,5500,4654,1909,3585,1197,9396,3187,8600.48478192658,6889.16692814559,"Mixed"
"8042",29399,7601,696,275,8217,1388,4459,4171,2008,382,670,7169,3151,5976.26277372263,6873.65122183434,"Mixed"
"8043",1710,7328,5269,422,5618,0,26245,1918,1634,1195,1184,8905,1509,7879.40821736249,6893.88667992048,"Epithelial cells"
"8044",1947,9033,5692,742,4503,2098,10413,6112,1812,3153,590,9013,1672,1252.22667464115,6868.875,"Extracellular matrix"
"8045",1643,10857,5789,1561,20493,1,23921,2084,1645,2182,841,9500,1779,8113.14783586284,6881.8813940416,"Mixed"
"8046",2259,6514,2471,649,5090,1470,4737,9785,2980,1905,699,7509,2950,9061.19694915254,6877.98542372881,"Extracellular matrix"
"8047",5377,7014,1715,577,6388,250,12961,3885,1719,2333,718,9300,2808,3315.4301994302,6881.1655982906,"Epithelial cells"
"8048",21397,5665,1495,464,9634,1600,4068,11313,1445,453,714,6896,2964,4035.96153846154,6871.52496626181,"Mixed"
"8049",19338,5672,1060,301,5351,59,4225,2523,1534,303,605,6627,3371,9367.64046277069,6896.57253040641,"Myocytes"
"8050",11954,5530,863,1142,4047,1066,3974,21270,1419,4577,685,6296,2434,3836.05875102712,6873.71528348398,"Mixed"
"8051",1631,7116,1272,359,6859,0,31755,1978,1628,4939,845,10666,620,7840.65967741935,6886.90806451613,"Epithelial cells"
"8052",15128,6135,2559,954,5449,2615,4270,36952,1867,491,939,6881,3885,5310.31274131274,6893.47619047619,"Mixed"
"8053",16661,6458,2282,712,5625,1890,4366,2764,1989,394,2503,7076,5748,6521.03288100209,6903.23103688239,"Mixed"
"8054",1765,8284,5463,2070,26691,4239,4830,34117,1845,551,841,7381,4644,7043.99978466839,6896.28337639966,"Mixed"
"8055",24117,6728,819,427,4519,930,5025,10675,1720,435,855,7835,4100,7499.11170731707,6891.16926829268,"Myocytes"
"8056",1989,11250,9380,996,12728,601,6235,3245,2381,4486,766,10491,4764,1949.93702770781,6894.84697732997,"T-cells Mixed"
"8057",3340,6556,1730,515,4591,225,7192,4311,1556,2345,620,7490,3763,3373.19080520861,6897.9582779697,"Other"
"8058",22801,5923,881,281,4400,5,4697,1809,1566,348,652,7164,2023,9324.85664854177,6896.50469599605,"Myocytes"
"8059",1614,9515,4951,868,9473,488,6262,1901,1549,3346,759,9828,2328,128.605240549828,6902.72079037801,"Other"
"8060",2183,7354,1594,454,4423,2859,13167,7413,1925,1617,860,8936,6129,1216.39892315223,6907.02512644803,"Mixed"
"8061",3214,7194,854,596,5592,1654,8937,3755,2574,6110,759,9617,3064,1341.40959530026,6898.51174934726,"Extracellular matrix"
"8062",33067,6896,1023,573,9553,1880,4423,9751,1849,486,911,6636,3794,4087.3987875593,6900.93226146547,"Mixed"
"8063",3018,9472,851,402,3564,115,10566,2235,2099,5011,680,26872,4895,2556.20469867211,6902.56077630235,"Mixed"
"8064",2443,7602,1099,6605,5462,571,6010,2025,2229,3440,702,11637,2608,2763.26878834356,6891.49923312883,"T-cells Mixed"
"8065",1617,6462,1385,469,5390,0,34480,1888,1612,602,1082,7903,1703,7940.21902524956,6902.68937169701,"Epithelial cells"
"8066",32384,5360,1214,498,5675,89,3702,9101,1292,452,679,6400,2114,3996.47918637654,6896.01939451277,"Myocytes"
"8067",3436,8200,966,575,8299,327,10088,1890,2062,8676,729,13235,3554,1817.96933033202,6903.62492965672,"Other"
"8068",1719,7034,3163,866,5774,46,33766,2018,1707,1121,1134,10990,3070,8131.98208469055,6914.74755700326,"Epithelial cells"
"8069",2385,12839,13939,2875,9991,522,6638,5260,1915,3947,815,11501,4448,2275.80193345324,6904.12410071942,"T-cells Mixed"
"8070",19056,6330,765,297,7160,851,4430,9353,1724,355,671,6442,4478,5922.04801250558,6903.49508709245,"Myocytes"
"8071",1616,7349,1309,342,5908,133,37321,2616,1714,5079,1034,10787,1511,7845.78755790867,6918.03706154864,"Epithelial cells"
"8072",54715,5658,1073,590,4681,1268,3749,8049,1447,500,712,5805,1605,3856.52523364486,6904.60373831776,"Myocytes"
"8073",4921,7261,1045,840,9187,2615,10428,6432,2552,3254,923,11192,4132,1131.40876089061,6906.60527589545,"Extracellular matrix"
"8074",26295,5895,698,294,6534,479,3930,6939,1381,393,654,6657,2750,5500.37927272727,6906.43781818182,"Myocytes"
"8075",1832,7014,2905,362,5779,1569,16904,5896,1637,3381,965,10762,2919,8193.73758136348,6907.22576224735,"Mixed"
"8076",1907,8714,2191,3005,1798,5,5025,1923,1764,2248,681,7876,3823,2048.50353125817,6914.45984828669,"Other"
"8077",10738,8139,985,723,7477,851,6092,3926,2045,1527,776,8658,4226,2207.62281116895,6915.28230004733,"Myocytes"
"8078",1562,6532,2235,3011,2919,484,7763,2723,1607,2719,763,8386,4665,40.5704180064309,6912.91296891747,"Other"
"8079",22343,5925,700,264,7879,648,3971,8066,1370,359,997,6119,2180,5456.59036697248,6905.39311926605,"Myocytes"
"8080",2290,6838,1433,716,6179,270,12222,2415,1601,3898,762,9400,4370,3315.94370709382,6933.59725400458,"Other"
"8081",24846,5806,1051,606,3684,2775,3924,11088,1505,4940,903,6853,3124,3807.14532650448,6920.77080665813,"Mixed"
"8082",1422,6084,2199,1303,6945,721,11292,5585,1435,2609,1148,9050,5001,4309.8400319936,6933.82623475305,"Other"
"8083",3274,8428,4732,1308,5280,143,8913,3467,2375,4063,718,13102,2708,2328.5199409158,6918.61779911374,"Other"
"8084",1655,7303,2559,2391,7520,991,4441,22241,1636,730,9335,11129,4366,6605.57008703619,6919.30073293633,"Mixed"
"8085",1588,6548,6947,433,6888,0,37218,1936,1573,1325,876,10011,2362,7932.57408975445,6929.27011007621,"Mixed"
"8086",1974,7243,1734,387,4137,1186,6935,3917,1955,5214,725,11925,3424,1073.06103971963,6920.42406542056,"Other"
"8087",1907,7966,1072,1487,3255,153,6187,1970,2304,6446,708,10075,2311,2111.31025530074,6923.10904370402,"Other"
"8088",21972,5705,850,341,7724,1536,3976,13060,7268,361,1235,6578,2922,5417.65160848734,6925.44113620808,"Mixed"
"8089",10232,6151,1623,1158,12599,5940,8411,16625,1568,4498,879,13651,3682,4374.05893536122,6926.958718088,"Mixed"
"8090",18261,6286,4365,653,5188,2026,3788,9903,1421,516,700,5961,5414,4027.76228297008,6939.77835241965,"Mixed"
"8091",1941,12410,11178,1613,13845,98,7174,2139,1884,6148,736,8416,4150,1919.6156626506,6939.19855421687,"T-cells Mixed"
"8092",50590,5786,1368,557,9600,933,4489,9658,1542,2676,735,6268,3468,3866.48673587082,6942.5738177624,"Myocytes"
"8093",1776,6513,2427,635,6033,413,7703,1844,2260,8425,770,12765,3580,198.039944134078,6934.12402234637,"Other"
"8094",24450,6023,777,409,5793,679,4171,12320,1491,396,839,6354,3358,5538.86867182847,6932.58993448481,"Mixed"
"8095",3520,6900,1373,701,6658,1083,6705,4725,1458,6510,841,6509,4161,3412.60706560923,6939.99951934631,"Other"
"8096",1649,6687,4251,1407,3766,31,4492,1864,1514,1843,710,7557,1419,93.1113460183228,6935.67512332629,"Other"
"8097",3157,7172,1041,466,8482,406,6179,2615,2592,4983,763,13752,4070,1010.78181818182,6933.04864864865,"Other"
"8098",8616,7041,2094,6947,4662,131,5557,2000,2181,7400,857,8774,3715,336.097711978466,6940.41076716016,"Mixed"
"8099",2352,7321,1005,879,8849,226,10610,1788,2663,12916,685,13240,1657,1860.13518406759,6936.19613759807,"Other"
"8100",1729,6407,1926,2786,2947,718,4910,9247,1578,519,719,7253,2168,8771.00276752768,6929.34040590406,"Other"
"8101",17657,6237,1052,748,13559,2760,4708,1926,1715,633,843,6509,4496,6478.43193950178,6948.37522241993,"Mixed"
"8102",2232,9018,5696,1298,13336,224,10938,3314,2408,6430,784,13331,4504,1394.29995559503,6944.40608348135,"T-cells Mixed"
"8103",1596,6637,3639,475,7273,0,27025,1991,1625,1607,799,13774,2628,8135.63660578387,6955.9197108067,"Epithelial cells"
"8104",21100,5919,881,309,12560,226,3667,9783,1383,362,675,6480,2752,5997.61119186046,6933.53742732558,"Myocytes"
"8105",11217,5970,1907,434,6986,279,5290,5138,3284,3290,672,8307,5578,6791.11115095016,6961.7056292578,"Myocytes"
"8106",4928,8003,1147,451,8012,593,7905,2639,3599,7574,868,11137,3384,1801.14982269504,6951.78427895981,"Other"
"8107",1681,6645,3511,815,3013,28,6898,2020,1578,9142,858,9848,4929,145.178940961656,6956.26983160885,"Other"
"8108",1661,6696,8261,509,7039,366,23924,1874,1646,1819,932,10510,1985,7866.50982367758,6951.83324937028,"Mixed"
"8109",1587,6989,7796,467,6173,0,31631,2027,1638,3567,763,11120,1866,7916.54769560557,6953.86441586281,"Mixed"
"8110",4108,6343,2611,1948,6354,1468,4968,8193,1759,719,655,7154,4874,8278.63828477637,6955.71358227329,"Extracellular matrix"
"8111",2230,6829,1878,3335,13035,3596,4526,16315,1570,1237,5223,7571,3447,6576.29503916449,6964.20945749927,"Mixed"
"8112",1904,8714,4267,646,7171,200,7597,1783,1770,6080,607,8496,3755,1340.18748335553,6965.44287616511,"Other"
"8113",1650,6428,1600,907,4230,5056,4805,27368,1926,1269,897,7101,4090,7173.01295843521,6958.11711491443,"Extracellular matrix"
"8114",18311,6204,770,303,7783,602,4191,4749,1519,560,1220,6110,2706,5956.9497413156,6958.30524759793,"Myocytes"
"8115",31608,6630,1385,2955,7221,1548,4748,24411,1991,771,830,7305,8349,9262.09330458738,6969.05641394179,"Mixed"
"8116",1659,6650,1730,385,3956,0,37252,1948,1652,1202,839,11858,1999,8160.17658829415,6972.96698349175,"Epithelial cells"
"8117",1884,8129,5970,1322,3509,538,8936,1632,1644,5297,688,10357,2958,43.3035835023665,6961.76436781609,"T-cells Mixed"
"8118",33233,6226,4996,2658,6201,2000,3937,6170,1524,432,809,6751,3761,3907.44934857751,6960.54852432864,"Mixed"
"8119",5923,6349,1265,590,6819,1622,4157,3617,1476,1339,839,6349,4307,4226.46644996517,6960.61411655445,"Extracellular matrix"
"8120",2386,9161,611,417,2123,660,8938,2992,2194,5352,654,10881,2683,2556.35855385762,6963.93067461796,"Other"
"8121",2307,7377,1463,470,6339,197,6902,2051,1854,7497,942,11568,2877,2765.03058741745,6956.24921793535,"Other"
"8122",1774,7326,4983,2480,10351,2360,5553,23204,1657,3343,1372,7271,3579,6677.00922045264,6958.96926515787,"Extracellular matrix"
"8123",2977,7073,1677,536,14207,741,20658,11823,1846,875,839,8498,3947,7628.73904231062,6965.42741322523,"Mixed"
"8124",18057,6494,863,348,5282,1186,4886,4639,1665,361,817,7383,2226,7489.2102425876,6953.23360287511,"Myocytes"
"8125",2398,12356,12042,1166,15212,2580,5227,16588,1794,6393,844,9480,4341,9102.66413268832,6971.82285187745,"Mixed"
"8126",1813,5647,734,449,6381,4981,3975,4809,1302,2839,641,6436,1936,4369.74948347107,6972.90289256198,"Extracellular matrix"
"8127",2695,6000,2146,2636,4969,9482,4480,6993,1595,448,622,6547,2739,7306.62358525009,6962.64768163563,"Extracellular matrix"
"8128",1722,6936,1312,843,4923,828,20073,12390,1977,1947,870,9626,3188,8205.9617314931,6967.00595984944,"Mixed"
"8129",2582,6456,1626,2713,8886,347,7589,9871,1731,6205,757,9687,3207,8781.91113189897,6976.59432491425,"Other"
"8130",2950,8510,1404,550,13362,749,8661,2999,2232,9895,792,12023,3663,2603.61698061698,6973.01119301119,"T-cells Mixed"
"8131",5018,6273,1861,2078,4836,1561,4646,17412,2115,817,5732,7325,5036,8361.65766481334,6981.50615567911,"Mixed"
"8132",5006,7121,1230,605,4416,3703,4341,11400,1994,829,798,7145,2330,4171.98626609442,6966.01072961373,"Extracellular matrix"
"8133",1573,6869,4542,353,5153,0,28675,2003,1548,1531,689,12093,925,7890.46162162162,6974.1772972973,"Epithelial cells"
"8134",1754,7069,1371,2625,13011,744,6826,13608,1841,684,775,8061,3070,7828.04560260586,6975.45830618893,"Extracellular matrix"
"8135",6181,6624,1557,6265,1519,1648,7865,3416,2251,1619,663,8103,2396,287.332637729549,6969.61227045075,"Extracellular matrix"
"8136",2445,6867,892,544,1576,802,5525,5710,1901,1678,624,8468,1408,8739.94176136364,6965.27272727273,"Other"
"8137",2701,7312,1220,485,13920,770,6986,2529,1839,7497,873,10258,3082,2651.35301752109,6979.0262816353,"T-cells Mixed"
"8138",4486,6887,1782,1037,7108,529,7141,3134,1421,8298,829,6823,4196,3402.45614871306,6986.32316491897,"Other"
"8139",35092,5821,765,320,8889,1581,3860,7391,1462,609,691,6216,3882,6029.27279752705,6981.18083462133,"Mixed"
"8140",6392,9057,2319,905,9259,764,7928,3461,5620,9810,895,9897,2765,1835.14032549729,6988.68390596745,"Lymphatic vessel"
"8141",1886,7490,1127,570,5387,968,10168,3395,2436,6347,885,10710,4174,1073.17273598467,6978.72448490656,"Other"
"8142",19505,6613,806,475,10007,1868,5068,13403,1817,683,714,7842,5140,7711.54610894942,6993.40719844358,"Mixed"
"8143",1641,7453,5811,512,6682,3989,5001,16931,1933,687,1064,7424,4556,8446.12796312555,6985.10601404741,"Mixed"
"8144",3745,11502,7333,2818,11026,902,6612,8187,1907,2050,689,8375,4831,2275.83419581867,6987.84578762161,"T-cells Mixed"
"8145",3135,7474,1550,441,6163,368,10494,3558,2109,7203,638,13833,3147,2736.15411503019,6989.72291070861,"Other"
"8146",1647,6572,1902,358,5668,0,29847,1892,1630,2456,950,9186,3269,7956.85041297033,6986.71795656164,"Epithelial cells"
"8147",1978,7164,4139,585,10393,1574,6283,2111,2414,3077,721,9153,3870,32.5496124031008,7004.57235142119,"Extracellular matrix"
"8148",30288,6698,807,436,5071,2711,4988,12215,1717,401,694,7708,2243,7482.12215782434,6988.11413285778,"Mixed"
"8149",2606,6689,2000,7374,3099,623,9260,2424,1945,3330,804,15012,2476,319.416801292407,6997.85258481422,"Mixed"
"8150",18991,5919,667,287,3936,235,3920,4467,1432,350,656,6573,3360,5458.97261904762,6981.33244047619,"Myocytes"
"8151",13974,6446,1571,19264,4207,2005,4907,27162,5151,2753,1158,7294,4374,6830.33219021491,7009.62665752172,"Mixed"
"8152",1656,8315,11193,489,17232,2622,4403,16790,1557,508,953,7181,5566,6951.75601868487,6997.67984189723,"Mixed"
"8153",1593,6991,4773,1363,4954,845,11330,6924,1593,1951,941,12114,2171,7882.62597881161,7001.86826347305,"Other"
"8154",25999,5708,750,366,14842,615,3775,12557,1385,374,814,6725,2506,5306.61811652035,6981.65163607342,"Mixed"
"8155",18202,6183,910,391,3213,1650,4598,2189,3146,365,857,6698,3671,6528.00871697085,7000.36556796513,"Mixed"
"8156",2505,7233,1020,516,7040,85,6288,2458,1751,7481,708,11194,3776,2815.09772245763,7002.48861228814,"Other"
"8157",2283,10579,613,3645,442,507,7720,2358,2611,12491,677,10778,1919,1885.73371547681,6985.40541948932,"T-cells Mixed"
"8158",2955,12042,1366,25458,6100,284,6736,2117,2343,6230,778,8939,5044,1934.65919904837,7009.95856463125,"T-cells Naive"
"8159",2073,6102,20888,447,7988,480,8340,6517,1855,8227,1035,11454,3261,8824.80251456608,6997.52836553205,"T-cells Mixed"
"8160",1941,7468,996,10226,6439,111,8111,2147,1796,7688,760,11351,3604,1103.81881243063,7016.20421753607,"T-cells Mixed"
"8161",16395,12218,22440,9208,19124,2253,3768,10577,1453,532,680,5853,3637,3938.20758867198,7001.20676381633,"Mixed"
"8162",2413,7035,1042,403,6696,687,15167,6896,1728,2014,1250,9764,2020,8221.41633663366,7008.02871287129,"Epithelial cells"
"8163",3329,7682,1007,634,4599,835,7284,5838,3950,4470,660,11331,5538,2390.24557602022,7008.89978331528,"Other"
"8164",16042,5364,1230,301,5237,401,4045,1619,1374,389,648,6486,3766,6477.77057886352,7016.68640467339,"Myocytes"
"8165",1407,6184,4856,669,4987,334,5583,8730,1437,2239,759,7925,4867,6717.60098623382,7014.40620505445,"Other"
"8166",1889,7056,772,13886,4950,7,6231,1733,1770,9398,1002,9151,2428,1158.86738056013,6999.71828665568,"T-cells Mixed"
"8167",2998,8226,800,8192,4083,259,7117,3267,1711,5085,780,10843,4267,3349.50152331849,7010.93859854699,"T-cells Mixed"
"8168",27509,6103,727,787,7714,270,4111,36602,1513,427,861,6154,2637,5249.69510807736,7001.18619643534,"Mixed"
"8169",3044,6344,2489,1508,2526,836,10527,2228,2804,8098,776,11391,4531,144.358199073052,7012.7517104392,"Other"
"8170",1657,6759,1996,396,5434,0,20520,2129,1608,1123,1438,8470,1260,8178.35158730159,7012.45555555556,"Epithelial cells"
"8171",3828,8743,709,539,5908,1163,6417,3507,2327,5093,807,9215,6992,1773.06578947368,7024.89931350114,"Other"
"8172",2032,6415,1591,375,5032,264,10845,3360,1633,4690,756,11659,4758,8889.49768810425,7014.5254308533,"Other"
"8173",17572,5791,780,358,5531,157,4276,12246,1909,627,815,6530,3182,9319.87429289755,7019.82086737901,"Mixed"
"8174",2262,6080,2008,1490,7613,4663,4429,18276,1651,567,654,6669,2808,6878.85683760684,7015.21937321937,"Extracellular matrix"
"8175",1846,7457,1031,444,8074,1230,23085,10068,1826,1443,856,8791,2834,7630.93472124206,7016.75123500353,"Epithelial cells"
"8176",1644,6514,1225,414,5990,0,23113,1971,1677,1379,1193,10287,2223,7974.55285650023,7020.5461088619,"Epithelial cells"
"8177",1690,6310,2037,1611,6983,1770,4854,17649,1733,616,1889,7464,4024,8400.36704771372,7030.46669980119,"Extracellular matrix"
"8178",3541,8045,903,11589,8474,1008,6580,3521,2249,15812,758,10971,2792,2143.60458452722,7009.12714899714,"Mixed"
"8179",1717,12258,13542,13438,6698,1704,19320,8332,1677,1547,868,9107,2393,7900.48140409528,7034.47095695779,"Mixed"
"8180",2555,6617,1144,448,12638,1302,6067,13359,1743,7907,1069,13024,4577,8560.72296263928,7018.62136770811,"Extracellular matrix"
"8181",22731,5967,730,541,8043,223,3810,47753,1751,453,771,6051,2560,5848.5578125,7012.566796875,"Mixed"
"8182",3398,7869,1347,2931,13607,489,8842,3586,1953,4266,742,13424,2980,2782.49026845638,7037.60906040268,"T-cells Mixed"
"8183",22575,5753,700,277,2070,133,3827,3798,1403,363,730,6348,2654,5429.97362471741,7017.84250188395,"Myocytes"
"8184",1470,6021,7332,2177,6514,877,4630,14587,1616,700,1107,6851,1656,6661.67874396135,7010.41968599034,"Mixed"
"8185",1465,5878,6139,1265,7749,852,4260,17888,1476,673,1743,6669,6017,6609.869370118,7040.11633704504,"Mixed"
"8186",2113,11951,21514,7521,20294,2719,7326,11289,1447,10688,933,12799,4937,3883.21956653838,7036.03706704476,"Mixed"
"8187",2464,7663,999,16935,5618,973,6519,2534,2444,8781,975,10602,2613,1147.03482587065,7044.90279372369,"T-cells Mixed"
"8188",1619,6310,980,687,6643,4828,4713,27207,1711,530,842,6859,4744,7123.97596964587,7037.00231871838,"Extracellular matrix"
"8189",21009,7272,1761,443,10967,2116,4021,7410,1729,908,718,6784,4017,4202.43315907394,7034.78690565098,"Mixed"
"8190",1838,10341,12246,1235,16355,2304,5108,15057,1851,589,714,8484,4328,8486.99514787431,7040.65272643253,"Mixed"
"8191",1724,6593,890,577,1772,860,7740,3063,1746,7241,746,11719,2384,348.257969798658,7029.82256711409,"Other"
"8192",20719,6017,1011,355,7392,274,4044,14455,1604,383,667,6528,6067,5501.15625515082,7047.69523652547,"Mixed"
"8193",1946,7303,1551,2771,8599,1613,7791,7273,1969,9334,806,15649,4774,2223.64201927105,7043.01780477587,"Mixed"
"8194",1577,6706,5054,972,6990,438,4525,15903,1555,880,3344,7615,2545,6669.15284872299,7055.86168958743,"Mixed"
"8195",1660,6550,4411,486,7582,503,34484,1999,1601,1677,859,8117,2398,8181.39949958299,7046.88073394495,"Epithelial cells"
"8196",1671,11966,13603,13695,6128,201,20514,2758,1675,2385,1201,8305,1437,7941.82463465553,7045.96938065414,"Mixed"
"8197",1906,12478,6345,508,10408,277,11680,2456,1914,9643,582,13224,2644,2733.64485627837,7046.40015128593,"T-cells Mixed"
"8198",2994,7406,1275,1045,7781,424,7277,2384,9530,5047,985,10661,4340,1872.38041474654,7043.75622119816,"Lymphatic vessel"
"8199",4552,7031,1216,23956,5963,348,8149,2003,2562,8912,849,10467,2436,2153.91871921182,7044.47947454844,"T-cells Mixed"
"8200",1955,7898,5216,932,17331,1982,5301,31842,1975,452,867,7694,6510,9226.9356374808,7054.71766513057,"Mixed"
"8201",2046,8411,1188,851,9902,1442,7082,3427,2025,7841,764,11573,6176,2641.45612046632,7056.49174222798,"Extracellular matrix"
"8202",30187,6175,620,382,6720,536,3762,30090,1471,855,698,5835,2023,5859.96243203164,7050.87098368759,"Mixed"
"8203",1801,6132,2189,1031,5911,2631,4494,12267,1559,509,805,7834,3548,6919.22322435175,7058.58878241263,"Extracellular matrix"
"8204",3534,7248,1199,15241,5344,81,8392,1798,2366,8205,791,10914,3650,2096.86657534247,7058.11643835616,"T-cells Mixed"
"8205",2458,5440,1103,419,6971,3071,6382,7685,1705,5960,713,8097,5270,4384.75123339658,7058.21859582543,"Extracellular matrix"
"8206",2257,7220,928,19243,4351,776,9264,2272,2467,7093,762,11698,4468,1391.79834377798,7055.86839749329,"T-cells Mixed"
"8207",2380,11619,1335,18667,9165,210,6225,1671,1179,7171,732,7636,3545,3403.53370944993,7061.86572637518,"T-cells Naive"
"8208",2372,5929,1516,484,4612,333,7599,3669,1663,4234,642,12430,3067,8852.79360939028,7063.05347244865,"Other"
"8209",1764,6739,1586,2603,5722,2169,8282,10204,1933,1721,796,7636,4803,7578.37372475536,7063.15760982719,"Extracellular matrix"
"8210",14577,6533,3889,750,14977,1831,18288,24181,1779,1926,898,8297,2959,8216.25954714431,7077.32882730652,"Mixed"
"8211",1563,12080,15825,13965,6082,129,25159,2021,1647,2884,1415,9763,2635,7967.86489563567,7066.35256166983,"Mixed"
"8212",12816,6770,2137,21208,6235,639,4970,9009,4495,2203,1105,7515,4028,6837.18098311817,7076.32323733863,"Mixed"
"8213",4399,6788,1594,8841,13004,1845,7808,2130,1601,5539,844,10347,4789,3296.85007308415,7073.31697640426,"Mixed"
"8214",18212,5848,1545,433,5441,1474,3977,5745,1443,650,792,6045,1950,4179.5,7067.45282051282,"Mixed"
"8215",4157,7795,875,9838,7925,443,6801,2374,1744,8297,687,11492,3819,3356.08143493061,7081.56376014664,"T-cells Mixed"
"8216",2348,6500,1493,335,8149,458,11586,4113,1669,5404,1233,12138,4108,8920.23052580331,7069.7188412853,"Other"
"8217",1734,7196,1070,1371,5912,2522,5465,10339,2038,1382,893,7557,3712,7855.56681034483,7069.64304956897,"Extracellular matrix"
"8218",3875,6970,1324,399,7164,171,10769,2664,2074,3560,612,11418,3093,2420.86323957323,7069.41739411575,"Other"
"8219",2132,7025,2652,446,4747,5535,12705,5041,1396,4215,882,7206,4125,4107.00896969697,7069.49672727273,"Mixed"
"8220",1494,5863,1715,594,4328,1236,10086,6460,1310,2734,886,7484,3333,4044.76297629763,7064.28622862286,"Other"
"8221",13889,5994,736,497,5281,325,4309,20967,1579,307,610,6425,3814,9316.17357105401,7083.18825380178,"Mixed"
"8222",3559,11710,8053,10797,11317,4010,4677,20315,1956,498,5288,7667,6249,8296.91150584094,7085.13426148184,"Mixed"
"8223",3814,8066,1000,621,10734,724,10818,1985,2728,8504,731,14146,5256,1688.17713089802,7076.61434550989,"Other"
"8224",2280,5578,1295,536,13590,2381,6671,11777,1623,15294,887,11569,5160,4465.8988372093,7084.39631782946,"Mixed"
"8225",19111,5602,727,292,3609,828,3912,4964,1346,323,709,6010,2504,5293.42012779553,7072.27276357827,"Myocytes"
"8226",23672,5811,624,301,3672,1025,3844,8491,1426,463,681,5786,2586,5242.12180974478,7072.82405259087,"Myocytes"
"8227",1638,6890,4041,459,6172,0,28987,2078,1694,851,860,8019,1637,8157.06291997556,7075.68967623702,"Epithelial cells"
"8228",9353,5791,1758,572,4583,3049,4353,3368,1435,2526,744,8362,3211,4157.79476798505,7095.13111180318,"Mixed"
"8229",18261,5665,1361,345,5353,93,4175,13047,1369,344,1470,5919,4189,5822.83074719503,7087.78467414657,"Mixed"
"8230",2473,7302,871,497,8907,442,7908,2410,3168,13736,807,14791,4585,1490.54700109051,7084.74591057797,"Mixed"
"8231",2160,6857,1171,593,6110,1132,7819,3028,2048,3170,1053,10625,5440,404.212132352941,7093.16801470588,"Other"
"8232",2254,8376,1226,5188,4365,387,13261,2174,1928,4916,768,16826,3644,2159.54006586169,7092.28128430296,"Epithelial cells"
"8233",4281,7037,1176,27815,3070,421,7519,3039,2010,4208,1140,15415,4769,2811.05976095618,7098.88509121409,"Mixed"
"8234",15959,5723,1393,477,12029,2556,4474,4189,1546,644,901,6431,3807,6499.24822695035,7089.66009981613,"Mixed"
"8235",1529,9983,7786,916,6183,552,7993,21122,1503,2254,4023,8546,4671,6722.95504174695,7094.96981374438,"Mixed"
"8236",2165,8426,987,377,968,1445,5729,2436,2835,5295,668,10089,2779,1816.79884850666,7089.85390428212,"Extracellular matrix"
"8237",1663,6336,1166,549,7797,2573,5014,28750,1840,2320,758,7492,4172,8529.36912751678,7096.9374400767,"Extracellular matrix"
"8238",4851,7192,1128,1008,2732,564,8660,2019,9412,4642,739,13944,4425,1914.92497175141,7094.23231638418,"Lymphatic vessel"
"8239",19783,6012,636,283,7225,892,3940,6521,1461,452,850,6349,2787,5350.94940796555,7088.34589163976,"Myocytes"
"8240",1577,6771,2212,512,7466,1227,33825,5683,1623,4080,947,12794,4114,7988.27005347594,7103.0184735051,"Epithelial cells"
"8241",3053,6776,2444,485,4674,2021,7965,12702,2001,1361,729,7020,4275,9179.66175438596,7099.90619883041,"Extracellular matrix"
"8242",3285,7623,1520,2735,5878,764,9154,2468,2479,11572,765,16921,4068,1622.56317600787,7100.57866273353,"Mixed"
"8243",20257,5644,858,261,8885,959,3849,9822,1348,618,619,6502,3305,5920.36187594554,7094.24296520424,"Myocytes"
"8244",13229,6621,1425,14021,5418,1572,4792,2030,2829,376,766,7690,3550,6887.95408450704,7105.71661971831,"Mixed"
"8245",2045,5480,933,995,9472,1615,3671,3356,1335,1136,733,5866,3157,3630.96705733291,7092.61229014888,"Extracellular matrix"
"8246",2481,6442,2845,493,6056,339,38551,3253,1640,911,966,8021,1989,8127.27199597788,7101.34942182001,"Epithelial cells"
"8247",1441,6500,2629,918,2805,431,4283,14039,1532,486,4826,8105,2157,6646.96198423737,7098.46314325452,"Mixed"
"8248",2350,7630,1421,1276,15546,3165,10141,13212,2069,802,1046,8160,3699,7914.69775615031,7105.70721816707,"Mixed"
"8249",1368,5885,1807,520,4634,6105,9895,5903,1275,2334,994,7532,3688,4057.69522776573,7114.61496746204,"Extracellular matrix"
"8250",1607,6892,1489,398,7871,55,33000,2101,1605,757,890,8535,2539,8092.07286333202,7102.05159511619,"Epithelial cells"
"8251",1889,7180,1008,6420,3566,141,10071,3427,1941,5405,746,11827,3456,1384.77459490741,7115.92332175926,"T-cells Mixed"
"8252",12379,6842,3339,610,7645,1443,38675,14277,1595,1135,863,8141,2397,8170.69962453066,7117.04964539007,"Mixed"
"8253",1956,6581,1193,577,4115,2005,8505,17668,1798,4130,810,11916,5519,8667.73654647581,7112.85105997463,"Extracellular matrix"
"8254",1480,5211,1560,671,6881,618,4990,3826,1382,3584,954,6349,4052,3467.39313919052,7110.38869693978,"Other"
"8255",1721,6294,1308,379,7613,1339,6468,10627,1710,10283,679,7498,2225,8475.46966292135,7101.57662921348,"Extracellular matrix"
