"","actin","cd3","cd4","cd45","cd45ro","collageni","cytokeratin","fibulin2","lyve1","podoplanin","cd38","cd138","InferredCellType"
"6003",1,0,0,0,1,0,0,0,0,0,0,0,"Mixed"
"6004",0,0,0,0,0,1,1,1,0,0,0,0,"Mixed"
"6005",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6006",0,1,0,1,0,0,1,0,0,0,0,0,"Mixed"
"6007",0,0,0,0,0,1,1,0,0,0,0,0,"Mixed"
"6008",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6009",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"6010",0,0,1,1,0,0,1,0,0,0,0,0,"Mixed"
"6011",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6012",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"6013",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"6014",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6015",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6016",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6017",1,0,0,0,0,1,0,1,0,1,0,0,"Mixed"
"6018",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6019",0,1,0,1,0,0,1,0,0,0,0,0,"Mixed"
"6020",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6021",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"6022",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"6023",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6024",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6025",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6026",0,0,0,0,0,0,1,1,0,0,0,0,"Mixed"
"6027",0,0,1,0,1,1,0,1,0,0,0,0,"Mixed"
"6028",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6029",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6030",0,0,1,0,1,0,1,0,0,0,0,0,"Mixed"
"6031",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6032",0,0,0,0,0,1,0,1,0,0,1,1,"Mixed"
"6033",0,0,0,1,0,1,0,1,0,0,0,0,"Mixed"
"6034",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6035",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6036",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6037",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6038",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6039",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6040",0,0,1,0,0,0,1,0,0,0,0,0,"Mixed"
"6041",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6042",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6043",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6044",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"6045",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6046",0,1,1,0,0,1,0,0,0,0,0,0,"Mixed"
"6047",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6048",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6049",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6050",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6051",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6052",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6053",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6054",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6055",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6056",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6057",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6058",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6059",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6060",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6061",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6062",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6063",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6064",1,1,1,0,1,1,0,0,1,1,0,0,"Mixed"
"6065",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6066",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6067",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6068",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6069",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6070",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6071",0,1,1,0,0,1,0,1,0,0,0,0,"Mixed"
"6072",0,0,1,0,0,0,1,0,0,0,0,0,"Mixed"
"6073",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6074",0,0,0,0,0,1,1,1,0,0,0,0,"Mixed"
"6075",0,0,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6076",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6077",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6078",1,1,1,0,1,1,0,1,0,1,0,0,"Mixed"
"6079",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6080",0,0,1,1,0,1,0,0,0,0,0,0,"Mixed"
"6081",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6082",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6083",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6084",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6085",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6086",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6087",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6088",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6089",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6090",1,0,0,0,0,0,0,1,0,0,0,0,"Mixed"
"6091",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"6092",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6093",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6094",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6095",0,0,0,0,0,1,1,1,0,0,0,0,"Mixed"
"6096",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6097",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"6098",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6099",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6100",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6101",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6102",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6103",0,0,0,0,0,1,0,1,0,0,1,0,"Mixed"
"6104",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6105",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6106",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6107",1,0,0,0,0,1,0,1,0,1,0,0,"Mixed"
"6108",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6109",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6110",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"6111",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6112",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"6113",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6114",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"6115",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6116",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6117",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6118",0,0,0,1,0,0,0,0,0,1,0,0,"Mixed"
"6119",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6120",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6121",1,0,0,0,0,1,0,0,0,1,0,0,"Mixed"
"6122",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6123",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6124",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6125",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6126",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6127",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"6128",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6129",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6130",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6131",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6132",0,0,0,0,0,1,0,1,0,0,1,0,"Mixed"
"6133",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6134",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6135",1,0,0,0,0,1,0,1,0,0,1,0,"Mixed"
"6136",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6137",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6138",0,0,1,1,1,1,0,1,0,1,0,0,"Mixed"
"6139",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6140",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6141",0,0,0,0,0,0,1,1,0,0,0,0,"Mixed"
"6142",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6143",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6144",0,1,0,0,1,1,0,0,0,0,0,0,"Mixed"
"6145",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6146",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6147",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6148",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6149",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6150",0,0,1,0,1,1,0,0,0,0,0,0,"Mixed"
"6151",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6152",0,0,0,0,0,1,0,0,0,1,0,0,"Mixed"
"6153",0,0,0,0,0,0,0,0,0,0,1,0,"Mixed"
"6154",0,0,1,0,1,1,0,1,0,0,0,0,"Mixed"
"6155",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6156",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6157",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"6158",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6159",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6160",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"6161",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6162",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6163",1,0,0,0,0,1,0,1,0,0,1,0,"Mixed"
"6164",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6165",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6166",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6167",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6168",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6169",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6170",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6171",1,0,0,0,1,1,0,1,0,0,0,0,"Mixed"
"6172",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6173",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6174",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6175",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6176",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6177",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"6178",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6179",1,0,0,0,0,0,0,0,0,0,0,0,"Myocytes"
"6180",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6181",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6182",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6183",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6184",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6185",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6186",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"6187",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6188",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"6189",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6190",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6191",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6192",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6193",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6194",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6195",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6196",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6197",1,0,0,0,0,1,0,0,0,0,0,0,"Mixed"
"6198",1,0,0,0,0,1,0,0,1,1,0,0,"Mixed"
"6199",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6200",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"6201",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6202",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6203",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"6204",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6205",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6206",1,0,0,0,0,1,0,1,0,0,1,0,"Mixed"
"6207",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6208",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6209",0,1,0,1,0,0,0,0,0,0,0,0,"T-cells Naive"
"6210",0,0,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6211",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6212",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6213",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6214",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6215",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6216",0,0,0,0,0,1,0,1,0,0,1,0,"Mixed"
"6217",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6218",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6219",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6220",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6221",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6222",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"6223",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6224",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6225",0,1,1,1,0,0,0,0,0,0,0,1,"Mixed"
"6226",0,0,0,0,1,1,0,1,0,0,0,0,"Mixed"
"6227",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6228",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6229",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6230",1,1,0,0,1,1,0,1,0,0,0,0,"Mixed"
"6231",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6232",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6233",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6234",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6235",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6236",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6237",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6238",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6239",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6240",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6241",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6242",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"6243",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6244",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6245",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6246",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6247",0,0,0,0,0,0,0,0,1,0,0,0,"Lymphatic vessel"
"6248",0,0,0,0,0,0,1,1,0,0,0,0,"Mixed"
"6249",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6250",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6251",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6252",0,0,1,0,1,1,0,0,0,0,0,0,"Mixed"
"6253",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6254",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6255",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6256",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6257",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6258",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6259",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6260",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6261",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6262",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6263",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6264",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6265",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6266",0,1,1,0,1,0,0,0,1,0,0,0,"Mixed"
"6267",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6268",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6269",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6270",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6271",0,0,0,0,0,0,1,0,0,0,0,1,"Epithelial cells"
"6272",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6273",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6274",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6275",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6276",0,1,0,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6277",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6278",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6279",0,1,0,1,0,0,0,0,0,0,0,0,"T-cells Naive"
"6280",0,0,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6281",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6282",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6283",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6284",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6285",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6286",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6287",0,0,0,0,0,0,0,1,0,0,0,0,"Extracellular matrix"
"6288",1,0,0,0,0,1,0,0,0,0,0,0,"Mixed"
"6289",1,0,0,0,1,1,0,1,0,0,0,0,"Mixed"
"6290",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6291",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"6292",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6293",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6294",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6295",1,0,0,1,0,1,0,0,0,0,0,0,"Mixed"
"6296",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6297",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6298",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6299",1,0,0,0,0,1,0,0,0,0,0,0,"Mixed"
"6300",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6301",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6302",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6303",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6304",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6305",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6306",0,1,0,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6307",0,1,1,0,1,0,0,0,0,0,0,1,"Mixed"
"6308",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"6309",1,0,0,0,1,1,0,1,1,1,0,0,"Mixed"
"6310",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6311",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6312",0,0,0,0,0,0,0,0,0,0,0,1,"Mixed"
"6313",0,0,0,0,1,1,0,1,0,0,0,0,"Mixed"
"6314",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"6315",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6316",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6317",0,1,1,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6318",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6319",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6320",0,1,0,0,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6321",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6322",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6323",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6324",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6325",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6326",0,0,0,0,0,1,0,0,0,1,0,0,"Mixed"
"6327",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6328",1,0,0,0,0,1,0,0,0,0,1,0,"Mixed"
"6329",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6330",0,0,0,0,1,1,0,1,0,1,0,0,"Mixed"
"6331",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6332",1,0,0,0,0,1,0,0,0,0,1,0,"Mixed"
"6333",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6334",1,0,0,0,0,1,0,1,1,1,0,0,"Mixed"
"6335",1,0,0,0,0,1,0,1,1,1,0,0,"Mixed"
"6336",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6337",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6338",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6339",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6340",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6341",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6342",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6343",0,1,0,0,1,1,0,1,0,0,0,0,"Mixed"
"6344",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6345",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6346",0,0,0,0,0,0,1,1,0,0,0,0,"Mixed"
"6347",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6348",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6349",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6350",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6351",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6352",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6353",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6354",0,0,0,0,0,0,1,1,0,0,0,1,"Mixed"
"6355",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"6356",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6357",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6358",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6359",0,0,0,0,0,0,0,1,0,0,0,0,"Extracellular matrix"
"6360",1,0,0,0,0,1,0,1,0,1,0,0,"Mixed"
"6361",1,0,0,0,0,1,0,1,0,0,0,0,"Mixed"
"6362",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"6363",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6364",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6365",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6366",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6367",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6368",0,0,0,1,0,0,0,0,0,0,0,0,"T-cells Mixed"
"6369",0,0,0,0,0,0,0,0,0,1,0,0,"Lymphatic vessel"
"6370",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6371",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6372",0,0,0,0,1,1,0,0,0,0,0,0,"Mixed"
"6373",0,0,0,0,0,0,1,1,0,0,0,0,"Mixed"
"6374",0,1,1,0,1,0,0,0,0,1,0,0,"Mixed"
"6375",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6376",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6377",0,0,0,0,0,0,1,0,0,0,0,0,"Epithelial cells"
"6378",0,0,0,0,0,1,0,1,0,0,0,0,"Extracellular matrix"
"6379",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6380",0,0,0,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6381",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6382",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6383",0,1,1,0,1,0,0,0,0,0,0,0,"T-cells Mixed"
"6384",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6385",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
"6386",0,0,0,0,0,1,0,0,0,0,0,0,"Extracellular matrix"
"6387",0,0,0,0,0,0,0,0,0,0,0,0,"Other"
