 ,Area,Mean,Min,Max
662,73.030,5396.800,4294,8662
663,138.287,4493.657,3042,10637
664,71.325,4062.056,2738,7615
665,102.508,5632.112,4088,11153
666,38.032,3408.915,2045,4924
667,155.424,4627.923,3703,5515
668,108.144,5319.965,2874,12262
669,94.792,4552.598,3421,7021
670,137.911,4521.328,3524,6912
671,87.394,4107.065,2976,6283
672,163.227,3709.558,3001,4535
673,55.257,3489.640,2433,6477
674,131.322,4208.670,2316,9928
675,48.234,4191.651,2769,10232
676,115.051,4509.416,2658,7871
677,67.886,4459.880,3076,8103
678,89.099,4863.396,3741,6765
679,82.163,4934.581,3790,8098
680,50.286,5069.325,4306,5840
681,131.004,4136.853,3037,7718
682,125.946,4874.025,3530,6542
683,164.557,6044.691,2896,16203
684,49.477,4430.964,3083,7572
685,106.670,4512.327,2569,7466
686,86.527,7847.881,3480,21757
687,122.941,5538.215,4284,8966
688,68.002,5007.180,3944,7187
689,105.341,4376.329,3175,6638
690,52.945,4590.327,2437,10726
691,69.649,3161.058,2496,3779
692,124.819,4458.412,3095,8393
693,82.914,4844.163,3030,9636
694,44.246,4601.909,3505,8218
695,76.903,4749.400,3846,6166
696,95.312,4072.068,3075,5926
697,45.518,3910.156,2684,6097
698,164.990,5985.246,3656,12979
699,97.595,4637.665,3742,6675
700,103.173,4704.462,3457,9275
701,137.420,5400.737,4397,14183
702,92.249,5144.701,3877,6834
703,109.502,4656.158,3723,6211
704,77.250,4843.172,3715,7008
705,130.281,7502.606,4605,18845
706,49.679,4315.180,2812,7743
707,44.304,4051.361,3135,6541
708,85.342,5354.810,3853,7834
709,44.130,5302.946,3856,8731
710,116.091,5126.738,3835,7466
711,89.128,3729.736,2366,5374
712,122.738,3811.233,2901,7211
713,161.118,4249.323,2230,7429
714,116.091,7205.373,4607,17828
715,76.990,5820.271,4269,10421
716,108.780,5597.512,3606,11335
717,88.347,4084.133,2824,5832
718,113.895,5843.929,3589,10254
719,127.044,5952.413,4373,10284
720,107.392,5340.330,4379,8789
721,85.082,5191.069,3920,9255
722,71.152,5036.664,4124,6020
723,113.837,3703.678,2946,5960
724,161.927,5294.864,4135,10028
725,144.529,4706.110,2912,16602
726,99.040,5192.999,4234,6672
727,65.112,4652.098,3837,5840
728,52.627,3432.531,2569,5226
729,101.699,5586.135,4400,8031
730,100.659,3947.991,2966,11136
731,161.175,4748.631,3223,9412
732,98.694,4683.492,3380,7435
733,91.353,5321.217,3227,14158
734,153.488,3890.579,2791,6676
735,63.580,4197.013,3049,6490
736,89.330,4268.933,2992,6550
737,142.361,4558.255,3710,6172
738,113.519,5273.163,4361,6960
739,247.644,5106.170,4135,8749
740,94.387,4334.948,3088,8524
741,113.433,3400.796,2651,5135
742,109.329,4091.403,2837,6559
743,64.909,3940.505,2702,7985
744,110.051,5185.687,3006,12788
745,170.481,6069.409,4113,14903
746,102.017,5302.814,3827,7026
747,55.950,4932.945,3910,8550
748,56.615,5110.381,4072,6217
749,106.525,5361.482,4174,9366
750,172.822,5185.052,3786,7684
751,79.851,3656.589,2863,5308
752,109.444,3763.146,2877,5437
753,114.213,6120.536,3027,15130
754,147.014,5479.023,3992,9084
755,128.952,4013.197,2301,6613
756,72.337,4110.744,2541,11425
757,63.118,5237.460,4089,7726
758,56.239,3463.359,2398,5407
759,170.712,4923.365,3657,8133
760,85.024,4877.760,3478,6986
761,107.277,5467.573,4247,12396
762,86.093,3838.878,2640,6764
763,81.845,5256.876,4127,6996
764,78.348,3776.859,2868,5222
765,32.195,4900.821,3800,6328
766,185.365,5959.649,4378,11236
767,99.589,5353.087,4294,7806
768,55.026,3519.218,2020,5381
769,57.424,4730.111,2856,6610
770,153.459,3507.952,2384,6633
771,145.887,4463.146,3150,8057
772,82.827,4519.871,2961,10565
773,106.554,5000.675,4005,6923
774,86.122,4775.923,3804,5831
775,73.406,5658.440,4325,10646
776,177.244,4277.912,2910,6690
777,33.004,4484.466,3823,6012
778,57.280,4831.107,3699,6610
779,113.577,5066.359,3285,12082
780,186.232,4259.339,3349,5622
781,41.154,4714.968,3736,5686
782,102.479,5030.497,3866,8223
783,94.330,5638.113,4197,13578
784,88.954,5236.110,3819,11703
785,90.515,5703.274,4381,8111
786,126.784,4034.597,2240,9084
787,142.506,5160.536,3581,11079
788,164.846,3725.871,2591,5825
789,63.956,4903.459,3959,6164
790,121.727,4197.322,2842,10826
791,105.890,5346.499,3841,7064
792,120.658,5347.280,4131,9665
793,114.820,3552.128,2859,4310
794,116.987,3803.155,2249,5615
795,50.286,4891.349,2878,14132
796,44.419,4814.733,3840,6301
797,67.828,5136.982,4272,6142
798,96.237,4179.450,3023,10686
799,118.519,4899.062,3651,9230
800,62.453,3281.522,2173,4779
801,140.859,5552.695,2960,18401
802,111.323,4414.513,3406,6083
803,63.291,3512.884,2055,4831
804,138.633,5193.570,2812,18484
805,74.880,4419.086,3649,6494
806,108.837,3912.160,2640,12040
807,141.148,5088.955,3274,10785
808,49.708,4780.348,3971,6201
809,35.460,3536.667,2624,5438
810,130.137,4302.330,3051,10464
811,108.837,5247.798,4192,8619
812,164.210,4230.622,2884,9286
813,53.465,4544.931,2824,9101
814,102.682,3902.442,2464,6832
815,25.056,6283.107,3789,11914
816,61.268,5205.273,4271,7817
817,139.327,4773.729,3705,7229
818,115.716,5613.412,3886,8229
819,72.597,4231.064,3059,5930
820,132.102,5146.826,3590,10144
