 ,Area,Mean,Min,Max
5317,113.664,974.911,92,1468
5318,26.877,1186.346,985,1386
5319,69.996,1098.095,458,1395
5320,25.490,1168.374,947,1355
5321,76.816,1189.392,981,1415
5322,134.819,1377.293,1065,1726
5323,38.321,1125.135,888,1398
5324,44.419,1124.463,890,1354
5325,106.554,2548.766,930,9728
5326,64.505,1125.521,891,1341
5327,34.304,1222.876,1035,1424
5328,99.763,1782.676,868,16572
5329,26.877,1133.072,934,1306
5330,112.508,3877.071,1017,19079
5331,136.639,1625.303,1284,2027
5332,87.394,2166.900,907,8576
5333,31.588,1132.655,893,1355
5334,62.684,1145.602,948,1360
5335,49.881,1137.280,844,1339
5336,47.309,1131.750,909,1346
5337,37.454,1130.574,914,1345
5338,95.659,1540.222,1092,3272
5339,111.178,1822.703,1091,3599
5340,19.883,1084.884,695,1316
5341,40.489,1143.954,889,1363
5342,205.566,1515.273,1284,1774
5343,36.645,1101.690,693,1546
5344,67.308,1575.146,860,5225
5345,124.415,1284.032,961,1647
5346,39.969,1138.505,940,1305
5347,33.351,1127.943,874,1308
5348,135.281,1215.995,779,3422
5349,29.449,1151.148,966,1349
5350,36.761,2119.720,939,6054
5351,35.720,1124.014,944,1318
5352,97.509,4435.168,728,14986
5353,25.808,1112.699,914,1281
5354,104.358,1491.400,1008,3755
5355,186.087,1408.615,1052,1841
5356,53.956,1126.369,807,1356
5357,65.690,1214.284,994,1446
5358,160.742,1388.578,1025,1952
5359,109.560,1427.779,944,3949
5360,86.064,1130.384,895,1358
5361,39.420,1134.077,902,1392
5362,40.691,1038.008,853,1214
5363,84.879,1092.361,737,1873
5364,42.050,1045.742,805,1285
5365,116.554,1265.854,993,1527
5366,39.622,1153.525,964,1354
5367,17.311,1135.122,972,1311
5368,50.228,1179.239,940,1358
5369,91.642,1404.442,997,3866
5370,126.813,3325.599,891,20183
5371,39.217,1129.317,945,1329
5372,98.000,1057.318,269,1512
5373,31.703,1113.478,900,1332
5374,81.960,1481.633,1124,3351
5375,81.614,1125.936,866,1475
5376,81.382,1157.626,874,1378
5377,39.680,1227.358,1054,1406
5378,67.308,1119.518,814,1317
5379,71.123,1246.412,1001,1644
5380,20.172,1127.351,942,1329
5381,30.692,1132.289,913,1359
5382,61.384,1150.979,937,1394
5383,91.382,1271.421,1041,1648
5384,47.656,1846.298,1312,3824
5385,51.587,1040.864,751,1293
5386,151.870,1582.421,1337,1819
5387,130.715,1400.640,916,6417
5388,94.359,1369.765,1107,2335
5389,164.239,969.714,573,1405
5390,50.199,1119.137,927,1358
5391,24.160,1105.589,798,1292
5392,94.041,1371.253,1006,1867
5393,171.348,1566.364,1272,1862
5394,28.062,1100.772,882,1343
5395,124.732,1939.187,880,9754
5396,45.286,1129.275,914,1362
5397,45.662,1494.953,1250,1792
5398,170.799,1123.419,799,1554
5399,76.007,3715.056,836,45172
5400,29.131,1035.691,871,1227
5401,33.842,1122.600,889,1328
5402,20.577,1113.013,964,1296
5403,68.551,1124.148,920,1380
5404,121.496,1656.671,1306,3163
5405,99.821,1468.242,1191,1690
5406,72.626,1313.782,960,1676
5407,91.758,1324.432,778,2328
5408,111.525,1164.078,791,3879
5409,25.779,1109.807,913,1275
5410,132.767,2004.373,863,18424
5411,70.863,1399.958,1046,1877
5412,81.267,1225.858,757,3830
5413,104.040,1049.037,808,1579
5414,103.549,1103.925,731,1480
5415,63.609,1090.505,810,1345
5416,73.262,1085.607,727,1442
5417,67.193,1121.393,907,1344
5418,59.447,1106.771,910,1321
5419,51.355,1394.162,1070,1736
5420,61.730,2663.711,847,11836
5421,32.599,1034.466,889,1195
5422,21.270,1227.265,1017,1475
5423,30.114,1124.227,874,1354
5424,86.787,1208.283,957,1498
5425,108.202,1004.991,733,1353
5426,35.460,1115.663,910,1331
5427,53.956,1049.540,781,1254
5428,66.932,1466.383,1145,3790
5429,64.418,1501.783,809,3296
5430,116.091,1263.584,995,1749
5431,52.743,1120.362,918,1360
5432,173.545,1719.540,1265,3790
5433,110.225,1622.219,918,3376
5434,46.789,1102.468,871,1339
5435,91.093,1050.701,721,1425
5436,45.026,1078.772,787,1367
5437,40.258,1115.268,900,1325
5438,79.677,1246.127,953,1797
5439,35.836,1557.879,1129,4218
5440,46.442,1121.242,915,1340
5441,60.170,1117.703,873,1401
5442,52.714,1108.445,847,1367
5443,53.725,1097.798,867,1308
5444,104.676,1445.312,1189,1731
5445,133.171,1484.252,1228,1739
5446,56.182,1108.466,861,1339
5447,86.035,1342.990,897,1657
5448,78.001,1022.686,815,1259
5449,137.477,1318.748,934,3415
5450,31.096,1014.414,846,1209
5451,115.138,1455.662,1098,1960
5452,60.430,702.055,34,1434
5453,101.150,1612.691,826,4990
5454,62.973,1130.790,657,1561
5455,57.424,1081.055,858,1327
5456,72.452,1080.093,864,1293
5457,51.876,1217.354,987,1445
5458,115.716,1389.960,1095,1722
5459,23.582,1115.928,869,1403
5460,78.897,1512.876,1201,1906
5461,51.471,1109.239,875,1375
5462,35.056,1468.643,972,2950
5463,52.800,1102.986,877,1304
5464,32.917,1068.079,807,1293
5465,75.342,1459.269,1145,2679
5466,14.768,1205.630,960,1379
5467,70.025,1434.556,1210,1663
5468,92.625,1108.830,842,1409
5469,80.660,1185.254,905,1423
5470,66.701,1334.540,1052,1652
5471,77.597,1086.950,899,1302
5472,116.323,1026.054,101,3408
5473,50.864,1713.090,1033,3001
5474,130.917,1401.407,1099,1822
5475,101.121,1014.342,458,1560
5476,40.836,1110.586,845,1383
5477,23.929,1089.094,884,1247
5478,90.197,1245.548,966,1478
5479,50.459,1041.575,836,1226
5480,77.134,1563.359,1184,2152
5481,40.027,1111.527,867,1369
5482,24.103,1103.337,865,1386
5483,48.292,1231.573,1020,1466
5484,92.769,1645.455,697,6422
5485,132.391,1428.925,1042,2913
5486,40.402,1189.253,912,1446
5487,96.035,1344.948,939,2586
5488,68.406,1250.228,1054,1502
5489,36.559,1565.308,946,4681
5490,17.311,1106.307,906,1302
5491,43.841,1112.591,891,1411
5492,24.825,1719.488,1282,3014
5493,83.377,1574.859,1185,2065
5494,52.627,1955.886,572,12818
5495,23.727,1114.638,888,1319
5496,55.286,1185.348,933,1399
5497,124.993,1043.737,288,1411
5498,57.395,1096.659,897,1342
5499,122.420,1112.765,766,1950
5500,67.193,1241.940,1020,1414
5501,114.300,1048.755,724,1390
5502,46.298,1410.315,828,2115
5503,55.315,1098.667,852,1355
5504,65.516,1101.142,871,1323
5505,106.439,991.117,723,1277
5506,49.101,1059.595,838,1286
5507,54.101,1054.161,446,1918
5508,130.830,993.575,640,1413
5509,58.349,1099.325,822,1330
5510,46.153,1179.751,953,1388
5511,81.614,1609.618,1280,2690
5512,26.097,1099.678,845,1424
5513,30.172,1099.170,917,1276
5514,56.789,1107.781,799,1554
5515,19.016,1200.050,1020,1376
5516,88.058,1941.974,858,8026
5517,29.073,1108.887,931,1316
5518,109.560,1321.690,1015,1885
5519,147.910,1631.795,1329,2636
5520,85.255,1100.561,824,1367
5521,45.546,1093.278,852,1287
5522,44.997,1090.547,902,1362
5523,25.345,1075.531,840,1281
5524,132.911,1242.870,1007,1466
5525,91.671,1362.598,1071,1693
5526,83.145,1404.975,1069,2466
5527,45.489,1095.307,861,1312
5528,72.366,1533.319,1238,2234
5529,60.632,1326.239,1003,2533
5530,71.845,1163.073,234,1686
5531,61.037,1096.699,880,1307
5532,47.830,1095.921,850,1318
5533,48.552,1219.403,979,1452
5534,88.925,1008.772,759,1262
5535,117.796,1428.299,1027,11252
5536,32.021,1194.860,1026,1372
5537,52.251,1107.436,275,1390
5538,94.127,1402.032,1139,1624
5539,36.241,1075.365,809,1307
5540,107.797,1082.203,808,1358
5541,58.783,1149.707,459,2830
5542,88.579,1110.556,338,1652
5543,63.753,1164.400,960,1404
5544,123.808,1401.547,859,2809
5545,30.547,1062.897,854,1339
5546,76.903,1276.662,932,1959
5547,46.442,1606.455,1311,2327
5548,155.569,1185.307,710,1684
5549,53.465,1091.046,885,1325
5550,140.021,1491.519,1083,3119
5551,64.852,1309.990,742,1736
5552,48.812,1224.895,1011,1444
5553,179.585,1223.822,246,1703
5554,59.274,1084.847,707,1459
5555,149.933,1282.877,911,1730
5556,158.979,1406.097,972,6099
5557,116.814,1362.225,1134,1609
5558,55.835,1295.923,1046,1750
5559,36.934,1179.625,962,1668
5560,106.525,2684.552,775,7332
5561,146.003,1096.261,53,2291
5562,46.124,1069.927,851,1286
5563,22.195,1204.714,1027,1373
5564,125.744,1559.174,1246,2685
5565,26.241,1091.646,882,1267
5566,76.585,1194.203,738,1955
5567,69.158,1162.261,845,1721
5568,78.377,1108.470,918,1446
5569,36.356,1339.166,1045,1649
5570,44.593,1368.292,1123,1686
5571,43.899,1353.310,1059,1667
5572,111.149,1128.635,447,1782
5573,93.116,1187.471,850,1641
5574,127.940,1443.353,1072,2496
5575,39.333,1097.323,908,1338
5576,73.146,1176.844,989,1403
5577,59.968,1090.977,855,1387
5578,29.594,1108.855,863,1360
5579,25.692,1127.631,909,1427
5580,121.987,1205.931,775,1943
5581,50.142,1429.690,1066,2011
5582,51.471,1184.897,901,1534
5583,150.222,1526.265,1053,4152
5584,30.229,1206.768,858,1663
5585,23.033,1042.172,760,1295
5586,106.728,1239.337,623,1638
5587,82.018,1109.546,749,1527
5588,31.530,1105.782,798,1340
5589,37.946,1182.974,1009,1387
5590,104.040,1549.396,1227,2548
5591,92.596,2225.547,1046,17046
5592,160.511,1579.012,1159,2757
5593,46.327,1398.435,1116,1726
5594,130.397,1378.232,799,2097
5595,37.454,1170.466,937,1389
5596,46.269,1366.707,1077,1667
5597,93.318,1141.599,795,1620
5598,40.229,1088.788,891,1275
5599,56.471,1281.695,1022,1678
5600,74.331,1970.482,1306,5398
5601,114.762,1321.302,867,1870
5602,63.522,1302.416,848,1618
5603,98.462,1628.770,1206,8558
5604,120.022,1530.108,1295,1786
5605,39.073,1240.005,896,1597
5606,63.378,1052.350,839,1282
5607,94.532,1145.493,936,1387
5608,74.273,1334.026,917,1717
5609,107.970,3082.559,968,8744
5610,38.495,1205.734,970,1430
5611,111.872,2426.580,1029,18350
5612,78.724,1380.949,1033,1769
5613,61.239,1125.417,820,1471
5614,103.520,1496.823,1195,2617
5615,50.488,1204.319,970,1488
5616,124.010,1276.312,785,1888
5617,99.069,1344.968,1042,1656
5618,104.936,1266.970,981,2185
5619,127.016,1342.603,834,1883
5620,72.481,1099.317,866,1284
5621,122.189,1917.204,1343,8127
5622,57.338,1178.456,980,1373
5623,93.203,1988.924,1093,12466
5624,99.329,1353.324,635,2285
5625,40.922,1227.744,975,1456
5626,20.924,1356.322,1104,1631
5627,116.872,1421.933,981,2627
5628,134.616,1337.281,27,12840
5629,21.270,1362.947,1148,1573
5630,69.505,1347.613,1090,1639
5631,129.992,1571.302,1213,1939
5632,98.058,1404.421,1057,2061
5633,162.129,1304.578,993,3047
5634,76.296,1572.156,1313,1804
5635,99.792,1121.310,124,1714
5636,31.096,1362.641,1093,1622
5637,20.750,1069.574,867,1350
5638,78.984,1501.209,1254,2320
5639,48.292,1266.249,1016,1555
5640,47.396,1367.595,1156,1594
5641,105.167,2558.176,1199,6993
5642,56.702,1250.423,0,1986
5643,29.709,1293.020,1013,1571
5644,64.042,1310.055,924,1800
5645,100.688,1404.309,1119,1650
5646,141.466,1243.801,890,1562
5647,94.965,1514.782,1081,2640
5648,50.084,1078.267,853,1296
5649,112.710,1593.510,1263,2385
5650,18.987,1087.225,812,1268
5651,24.189,1037.614,829,1254
5652,28.264,1284.834,1034,1886
5653,137.333,1481.285,1079,2042
5654,65.863,1407.339,1162,1712
5655,79.995,1154.510,872,1397
5656,84.561,1036.840,803,1237
5657,38.957,1382.143,1201,1604
5658,80.284,11711.456,3034,21652
5659,180.365,1334.722,956,1847
5660,16.357,1053.829,862,1239
5661,112.623,1351.414,981,1841
5662,107.653,5709.525,1148,16008
5663,46.327,1228.909,1030,1448
5664,61.933,1335.318,841,2840
5665,99.561,1278.870,985,1563
5666,100.081,1252.208,227,1753
5667,68.262,1412.292,948,1923
5668,24.160,1163.041,990,1388
5669,102.826,1332.454,1026,2018
5670,140.310,1353.926,968,1937
5671,76.730,1429.366,999,2334
5672,93.723,1250.903,941,2272
5673,42.339,1382.262,1101,1624
5674,49.448,1427.317,1092,2006
5675,44.766,1380.176,1107,1660
5676,38.784,1272.929,1030,1704
5677,110.282,1309.192,978,1632
5678,44.188,1024.048,854,1222
5679,20.924,1085.630,906,1288
5680,80.978,1430.126,970,3118
5681,53.263,1089.470,239,1927
5682,77.857,1139.205,922,1410
5683,106.063,1803.149,1194,6466
5684,22.889,1379.836,1123,1605
5685,24.652,1077.564,853,1301
5686,112.941,1159.687,785,1572
5687,120.571,2201.143,1006,14378
5688,97.682,1907.051,833,16256
5689,79.388,1513.886,1014,4332
5690,95.659,1068.019,29,1686
5691,16.502,1092.089,785,1314
5692,98.867,1298.368,918,1726
5693,121.091,1159.461,903,1580
5694,71.845,1400.843,1117,1673
5695,47.309,1263.981,1001,1544
5696,73.001,8419.241,1974,15190
5697,113.433,1376.033,249,2855
5698,47.830,1401.098,1145,1615
5699,31.328,1082.780,878,1268
5700,69.794,1563.538,949,10533
5701,108.115,1566.074,1120,7180
5702,53.032,1383.347,1147,1624
5703,20.490,1378.496,1129,1633
5704,136.726,2018.173,1108,9653
5705,87.422,1383.159,1108,1789
5706,122.160,1461.137,944,2185
5707,135.859,1248.259,226,2035
5708,97.017,1382.092,1095,1675
5709,44.737,1079.609,888,1301
5710,150.714,1233.183,907,1510
5711,61.817,1282.085,1039,1544
5712,122.449,1141.002,508,1783
5713,83.174,1300.337,1033,1614
5714,41.703,1134.679,922,1389
5715,19.768,1072.583,824,1283
5716,23.322,1320.747,1020,2615
5717,71.499,1314.544,954,2300
5718,43.379,1380.199,1108,1646
5719,11.733,1081.872,957,1283
5720,67.077,1337.536,1009,1635
