 ,Area,Mean,Min,Max
295,103.086,1434.363,48,7047
296,78.521,532.534,74,1996
297,212.184,664.838,55,14057
298,58.060,3282.675,295,13956
299,116.756,2095.246,182,9389
300,64.967,1522.850,78,17407
301,64.447,4325.053,1381,13844
302,77.308,1433.603,132,20623
303,51.933,1506.178,122,16765
304,79.880,2675.963,100,19516
305,131.004,1042.344,161,7956
306,50.662,1385.797,47,8469
307,114.646,3722.845,166,13987
308,98.520,1974.568,84,8522
309,131.611,1366.329,63,12853
310,162.042,233.576,42,810
311,33.784,1269.107,130,13674
312,153.228,1035.192,0,17737
313,68.464,838.306,51,4068
314,129.848,480.067,14,4864
315,107.884,2713.702,0,15545
316,47.309,2852.012,241,10636
317,144.067,205.578,0,517
318,138.980,1406.525,64,8679
319,46.413,1002.321,48,5188
320,134.327,754.365,44,6809
321,175.568,952.689,4,11896
322,82.192,2357.754,92,12810
323,85.891,1362.191,73,11247
324,70.227,990.800,63,10795
325,112.681,1360.884,107,6254
326,51.702,346.140,55,5060
327,126.553,2239.651,87,12147
328,99.965,2827.844,125,13999
329,146.668,2251.954,90,15171
330,118.346,1224.398,19,7080
331,103.693,1949.500,62,12875
332,129.414,465.678,4,5117
333,101.063,2906.756,112,16623
334,89.561,1623.718,28,9674
335,112.248,2464.923,136,16713
336,73.724,2817.854,138,20819
337,182.128,373.112,0,4427
338,137.333,1894.016,80,12365
339,89.966,1010.786,135,9967
340,103.838,837.766,72,3842
341,90.573,5245.300,130,23497
342,110.629,1356.604,0,7758
343,76.961,1134.071,24,7983
344,43.581,1015.180,0,8791
345,151.812,268.522,14,1378
346,111.785,2186.112,0,13179
347,103.375,1768.128,148,16200
348,96.266,2369.861,127,12935
349,76.816,1324.922,125,6259
350,82.943,1539.124,99,12304
351,113.028,1982.191,44,12682
352,108.115,1127.379,0,11422
353,54.794,900.936,30,5595
354,84.301,2181.213,125,16382
355,155.598,844.218,24,7915
356,61.384,1066.758,13,4458
357,66.557,4154.985,143,18309
358,136.899,1507.922,26,16750
359,33.206,1164.654,50,7966
360,85.775,1169.807,0,6495
361,120.311,1370.822,91,8103
362,127.420,2205.326,0,16165
363,171.666,652.889,68,6242
364,113.433,1676.579,85,11061
365,73.319,907.851,117,5583
366,101.121,204.263,8,476
367,78.001,555.785,0,3813
368,157.245,1660.904,0,15429
369,96.410,671.543,92,11360
370,75.169,1601.873,60,9498
371,113.490,2302.103,153,13567
372,128.489,1218.349,18,9075
373,67.019,643.850,70,5206
374,154.817,1766.746,95,13015
375,104.647,684.924,0,5985
376,94.185,272.415,0,554
377,73.088,1147.080,111,5733
378,63.696,698.933,67,3139
379,87.307,2171.375,171,13829
380,78.666,179.981,0,415
381,106.959,1215.668,45,15717
382,66.557,726.503,39,3512
383,83.694,739.375,0,8957
384,82.712,843.553,88,6733
385,49.014,2545.562,319,7331
386,170.510,2135.913,67,12801
387,158.979,671.066,2,2680
388,140.454,1484.478,79,9070
389,24.652,2529.098,118,7460
390,57.453,406.903,10,2931
391,36.703,842.541,161,6456
392,88.058,1848.330,59,12335
393,224.004,332.208,5,3151
394,24.189,1741.605,304,5586
395,85.053,187.946,0,498
396,137.159,1172.151,42,9679
397,93.665,2062.949,71,14698
398,147.506,480.557,46,1572
399,171.608,208.922,0,521
400,139.182,1038.326,43,4718
401,134.125,630.528,0,9772
402,100.254,575.473,17,1292
403,76.990,1305.765,70,5706
404,79.937,2243.600,110,12375
405,134.674,2401.747,195,11146
406,78.001,2810.146,89,18778
407,76.701,3218.871,221,11511
408,70.921,1054.224,59,10006
409,137.304,938.704,0,14459
410,18.669,476.438,36,2495
411,23.033,609.306,55,3951
412,39.044,2065.038,273,9502
413,84.533,632.840,26,4072
414,87.162,2545.043,162,12315
415,67.453,195.869,0,557
416,95.659,2018.100,85,11764
417,112.045,631.665,0,1811
418,89.503,3373.232,145,15776
419,36.587,1005.161,29,6561
420,100.225,691.186,108,4342
421,126.611,586.702,111,8851
422,92.971,1647.984,119,9837
423,24.941,831.088,62,3323
424,151.609,1228.828,39,6684
425,31.646,2962.175,174,12778
426,64.505,2978.297,192,25370
427,133.460,1054.131,20,8174
428,140.830,1806.697,127,12020
429,176.435,634.073,20,9566
430,84.706,1171.816,69,3966
431,137.998,2374.834,76,23405
432,151.898,1348.485,132,6489
433,83.868,1950.696,104,12618
434,149.269,660.870,0,9059
435,104.820,1061.582,0,27816
436,88.058,2235.671,188,17065
437,49.795,615.099,80,2661
438,137.651,1410.902,23,8070
439,113.808,1506.808,184,5740
440,121.785,681.196,70,4667
441,121.669,1396.886,133,10602
442,149.818,219.118,38,432
443,116.554,1247.066,19,7862
444,114.878,1965.020,191,7661
445,69.938,1453.293,111,8147
446,151.638,1081.048,0,8827
447,50.922,2155.292,115,12107
448,56.008,199.263,23,357
449,138.691,1750.576,148,16338
450,109.069,427.316,98,9283
451,138.200,2143.468,0,11788
452,62.626,2110.781,240,9153
453,116.120,1225.675,75,13841
454,125.108,2128.439,95,19846
455,67.482,383.519,93,2062
456,83.723,543.119,56,3320
457,133.634,2773.622,0,14265
458,80.747,214.972,10,704
459,157.765,698.034,3,8018
460,109.676,718.886,82,1919
461,107.103,618.628,0,4080
462,38.293,342.011,140,1089
463,69.851,574.008,0,5129
464,91.353,1570.947,112,8156
465,92.914,1635.562,119,16847
466,60.285,576.298,37,2854
467,104.791,1212.184,61,13922
468,64.129,707.665,78,5944
469,134.385,726.845,56,4429
470,134.038,1459.135,69,11470
471,55.575,2731.261,231,18155
472,16.762,2350.547,305,7218
473,116.351,2957.367,176,15075
474,89.474,1082.377,58,9528
475,75.776,2508.915,0,15328
476,111.612,3024.374,137,14424
477,84.735,1243.234,95,7609
478,96.844,603.617,0,9413
479,124.848,956.975,64,18828
480,100.254,3236.956,275,17691
481,122.103,1360.038,0,11065
482,132.160,1188.295,43,11168
483,154.846,1192.361,29,9903
484,56.008,318.461,75,1184
485,138.922,769.948,0,5011
486,125.888,4376.455,400,11886
487,91.151,232.893,0,704
488,96.324,1307.445,81,9041
489,164.297,836.580,48,4286
490,48.205,1615.449,140,8819
491,105.312,1718.918,50,14162
492,122.016,2387.346,0,14207
493,61.441,1487.183,99,4806
494,35.981,355.947,128,769
495,52.049,2240.669,94,8011
496,111.959,1334.352,78,14911
497,100.630,1978.084,41,14152
498,42.945,1307.489,125,12313
499,47.194,827.844,0,12769
500,137.159,1335.557,24,13104
501,93.347,1224.747,157,8690
502,106.410,1452.802,135,7405
503,48.292,3580.279,471,11812
504,127.738,992.108,6,5655
505,89.128,3453.140,322,22752
506,51.731,2751.918,370,15108
507,29.507,1504.334,241,6444
508,71.817,837.888,0,6192
509,152.765,965.240,28,8858
510,99.243,1366.987,0,11851
511,129.934,1652.944,125,12336
512,72.452,1975.069,90,9661
513,54.274,1032.828,45,10963
514,66.123,2496.688,117,10002
515,75.660,3148.121,104,15217
516,111.872,914.803,86,4209
517,84.301,1461.147,168,6959
518,44.535,820.911,159,2595
519,134.154,1169.142,33,16737
520,45.229,891.017,104,8632
521,156.118,713.025,0,3996
522,86.556,1212.974,104,9155
523,91.469,3069.683,166,13088
524,51.760,3300.679,129,14049
525,95.861,271.692,0,776
526,126.669,1880.354,46,11412
527,131.466,1401.027,55,7353
528,32.050,3892.995,497,11638
529,101.930,860.365,26,6645
530,133.807,1648.387,28,10625
531,109.329,1529.772,73,14180
532,123.779,2496.981,171,10538
533,71.383,1075.844,6,9421
