 ,Area,Mean,Min,Max
9651,146.379,1620.039,1212,3398
9652,51.009,1437.436,1093,1858
9653,69.505,2405.428,1103,9402
9654,32.368,2974.369,1575,6673
9655,120.975,1291.543,1041,1785
9656,30.432,1719.377,1453,2190
9657,86.295,5338.327,1331,20779
9658,126.235,2342.672,1408,6055
9659,75.082,1402.548,945,1867
9660,117.132,1435.141,996,2113
9661,49.679,1437.894,1186,2106
9662,89.619,1939.704,1346,4221
9663,59.707,1631.994,1285,2698
9664,53.956,1604.663,1373,1913
9665,35.894,1464.014,1285,1710
9666,49.332,1564.074,1253,1897
9667,171.550,6447.854,1229,55089
9668,58.494,1291.505,1025,1571
9669,88.174,1500.979,1153,2027
9670,49.072,1566.537,1065,3328
9671,58.638,1319.140,1008,2895
9672,92.914,1582.686,1184,3159
9673,57.973,2972.858,1363,9415
9674,96.410,4500.102,1271,15903
9675,98.896,1580.600,1260,2059
9676,117.218,1573.105,1273,2957
9677,96.410,1539.359,1138,1949
9678,160.135,1944.322,1096,7460
9679,29.854,1571.310,1317,2262
9680,78.781,1611.298,1244,2321
9681,107.999,1389.127,1129,1890
9682,99.445,6466.838,1517,43144
9683,101.237,1449.706,1176,2311
9684,95.081,1714.914,1264,5791
9685,140.656,1545.056,1160,1965
9686,87.191,1657.497,1060,5434
9687,62.019,1488.637,1201,1851
9688,117.796,1576.590,908,2735
9689,113.779,1191.919,0,1999
9690,89.185,1997.138,1420,7810
9691,113.144,3492.594,1351,18492
9692,108.809,1403.704,1072,2084
9693,114.068,1519.774,1233,2217
9694,82.134,1474.861,1043,2598
9695,100.514,1459.038,1188,1970
9696,164.152,1334.500,198,1982
9697,51.644,1547.863,1193,2157
9698,96.671,1440.100,1176,1975
9699,126.900,1536.529,1169,2424
9700,70.661,1616.139,1296,2853
9701,120.455,2285.262,1348,6069
9702,59.245,2916.871,444,7693
9703,102.508,1700.672,1303,7488
9704,43.899,1855.920,1353,4885
9705,112.132,1585.355,1278,3354
9706,177.244,2455.423,1238,8100
9707,100.659,1573.898,1213,2765
9708,36.732,1407.385,1170,1780
9709,57.742,2570.297,1352,6682
9710,35.634,1821.006,1256,3158
9711,57.280,1640.735,1166,2073
9712,56.760,3317.136,1404,8223
9713,106.092,2182.426,1222,5302
9714,61.904,2124.802,1159,5441
9715,75.863,1740.470,1270,3160
9716,65.574,1590.031,1304,2053
9717,82.712,1688.958,1250,3558
9718,60.950,2059.644,1027,3303
9719,115.340,1456.011,973,5113
9720,125.975,1979.690,1209,8963
9721,68.204,1481.694,1245,1765
9722,67.453,1525.978,1108,2976
9723,115.658,1720.767,1218,2903
9724,61.066,1539.469,1286,2027
9725,111.814,1820.267,977,9733
9726,85.313,1487.975,1187,2124
9727,57.829,2132.840,1182,5421
9728,84.388,1769.951,1285,3079
9729,160.886,1492.759,1120,2060
9730,98.867,1951.366,1154,5394
9731,179.903,1881.105,1261,6852
9732,51.471,1928.756,1076,3646
9733,82.683,1540.231,1223,2956
9734,129.443,1388.099,1021,2328
9735,55.257,1882.257,1426,2541
9736,138.922,1430.151,964,4474
9737,149.240,4049.416,1299,42786
9738,65.170,1367.883,1158,1709
9739,64.938,2118.109,1384,5119
9740,109.444,1533.865,1267,1999
9741,79.331,2186.343,1482,4460
9742,70.516,1711.646,1308,2864
9743,70.603,1534.203,1215,2173
9744,99.474,1470.368,1050,1814
9745,43.668,1590.960,1303,1979
9746,84.157,1487.159,1120,2084
9747,58.725,1534.479,1255,2040
9748,116.265,2064.093,1301,8549
9749,73.030,1667.619,1134,2897
9750,84.128,1652.138,1244,2841
9751,99.272,1879.753,1136,5022
9752,27.137,1857.518,1395,3157
9753,126.958,1948.209,1307,8315
9754,164.210,2613.771,1096,8311
9755,100.254,1478.293,1058,6663
9756,99.561,1565.125,1139,2666
9757,107.075,1536.923,1207,1868
9758,84.186,2083.976,1381,5192
9759,76.412,2164.591,1096,6397
9760,120.947,1570.814,1130,2716
9761,72.423,2849.024,1316,10178
9762,134.876,1825.553,1109,3529
9763,72.452,2763.941,1286,9054
9764,147.188,1579.332,1234,2354
9765,67.915,1346.640,1123,1816
9766,86.006,1590.142,1298,2221
9767,89.359,1390.216,1096,1931
9768,121.842,2828.667,1200,7791
9769,79.735,4211.635,1621,10401
9770,33.380,1460.300,1181,1856
9771,108.982,1609.274,1230,2658
9772,143.200,1496.359,1075,2029
9773,63.551,1493.710,1204,2067
9774,189.237,2356.551,1472,5497
9775,26.501,1530.449,1282,1785
9776,47.396,2327.198,1229,7486
9777,75.747,2344.253,1204,7485
9778,86.324,1697.436,845,2631
9779,111.756,1530.262,1177,2709
9780,58.147,1802.048,1365,2733
9781,100.745,1366.583,748,1912
9782,133.142,941.826,0,7400
9783,104.994,1610.967,1239,4819
9784,96.555,1550.738,1120,2156
9785,153.083,1365.073,212,1853
9786,49.275,1625.104,1224,1945
9787,48.321,1472.867,1202,2248
9788,138.980,1597.743,1286,2578
9789,116.323,1699.607,1350,2572
9790,93.578,1625.977,1304,2395
9791,83.319,1427.600,964,2848
9792,120.513,1692.512,1102,11177
9793,50.720,1517.341,1121,2239
9794,134.385,2824.508,1395,8274
9795,94.792,1489.967,1112,3304
9796,119.791,1819.363,1349,2901
9797,94.416,1868.014,1393,3843
9798,84.793,1099.136,39,2022
9799,69.187,1939.804,1235,4754
9800,107.046,1701.933,1293,4460
9801,52.136,3665.817,1355,17241
9802,62.222,1422.753,1172,2289
9803,205.363,1432.759,993,2048
9804,66.181,1487.274,1153,2274
9805,60.892,2979.011,1333,7342
9806,29.912,1520.229,1279,2328
9807,113.577,1921.502,1089,4312
9808,73.146,1358.363,1056,1818
9809,65.921,2672.684,1354,7874
9810,114.473,2085.556,1246,6517
9811,106.872,1286.391,960,1837
9812,99.416,3402.856,1145,11729
9813,73.840,2164.946,1115,8776
9814,79.099,1523.277,1090,2001
9815,71.903,2156.957,1250,5585
9816,108.433,1893.545,1059,5123
9817,90.515,1468.250,1067,2204
9818,102.942,1626.783,1195,3429
9819,89.214,1513.918,1116,1944
9820,108.664,1571.911,1191,2006
9821,110.803,1562.427,1093,2364
9822,125.657,1603.040,256,3360
9823,103.086,2417.597,1388,6810
9824,67.279,5414.150,1271,56033
9825,34.767,2397.435,1365,9299
9826,57.193,1972.385,1287,6263
9827,107.566,1611.918,1141,2889
9828,53.581,1551.435,1168,4664
9829,62.222,2812.899,1335,9079
9830,111.410,1682.873,1201,4880
9831,65.690,1676.435,1300,4538
9832,60.025,1492.127,1242,1825
9833,76.556,1794.567,1285,6906
9834,101.844,1632.970,1113,3903
9835,86.238,1646.629,1239,3181
9836,77.857,1614.591,1238,2244
9837,121.091,1613.764,1264,2292
9838,75.631,1631.909,861,2662
9839,61.615,1532.951,1285,2250
9840,91.006,1391.021,972,1839
9841,116.380,2339.035,940,4417
9842,83.666,1900.920,1424,4097
9843,103.867,1338.146,1057,1730
9844,70.400,1668.443,998,6886
9845,94.619,1367.321,1074,1805
9846,45.922,1413.678,1194,1875
9847,63.175,1554.925,1270,2132
9848,56.789,8764.406,1379,60604
9849,110.918,1627.488,1281,3426
9850,103.520,1327.421,1068,1690
9851,83.145,1562.143,1281,2807
9852,92.711,1205.132,28,2249
9853,63.898,1567.753,1264,2329
9854,63.464,1657.201,1348,2277
9855,105.023,2118.387,1192,5855
9856,84.995,1364.098,1131,1762
9857,81.093,1487.677,1116,1898
9858,32.397,2094.447,1433,6699
9859,31.212,1394.547,1144,1730
9860,140.859,1622.038,1167,2922
9861,55.546,2064.156,1255,6670
9862,57.540,4115.136,1271,28721
9863,66.788,3007.997,1416,7508
9864,54.679,1518.413,1173,1930
9865,80.776,2702.421,1207,11521
